timestamp_ms,exchange,symbol,interval_h,rate_raw,rate_per_hour,hour_bucket
1767128436321,Asterdex,TAG,8.000000,0.0004541000,0.0000567625,490869
1767128436321,Asterdex,TAKE,4.000000,0.0012391900,0.0003097975,490869
1767128436321,Asterdex,TNSR,1.000000,-0.0000297100,-0.0000297100,490869
1767128436321,Asterdex,TON,4.000000,0.0000500000,0.0000125000,490869
1767128436321,Asterdex,TOSHI,4.000000,-0.0002404800,-0.0000601200,490869
1767128436321,Asterdex,TOWNS,4.000000,0.0000500000,0.0000125000,490869
1767128436321,Asterdex,TRADOOR,4.000000,0.0002384600,0.0000596150,490869
1767128436321,Asterdex,TREE,4.000000,0.0000500000,0.0000125000,490869
1767128436321,Asterdex,TRUMP,4.000000,0.0000229200,0.0000057300,490869
1767128436321,Asterdex,TRUST,1.000000,-0.0000150800,-0.0000150800,490869
1767128436321,Asterdex,TRUTH,1.000000,0.0001330600,0.0001330600,490869
1767128436321,Asterdex,TRX,8.000000,0.0000584900,0.0000073112,490869
1767128436321,Asterdex,TSLA,8.000000,0.0001000000,0.0000125000,490869
1767128436321,Asterdex,TURTLE,1.000000,-0.0000310100,-0.0000310100,490869
1767128436321,Asterdex,UAI,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Asterdex,UB,4.000000,0.0000500000,0.0000125000,490869
1767128436321,Asterdex,UNI,8.000000,0.0001000000,0.0000125000,490869
1767128436321,Asterdex,US,1.000000,0.0002194500,0.0002194500,490869
1767128436321,Asterdex,USD1,8.000000,0.0000328800,0.0000041100,490869
1767128436321,Asterdex,USDC,8.000000,0.0001000000,0.0000125000,490869
1767128436321,Asterdex,VFY,8.000000,0.0001000000,0.0000125000,490869
1767128436321,Asterdex,VUSDT,8.000000,0.0001000000,0.0000125000,490869
1767128436321,Asterdex,WET,1.000000,-0.0001445600,-0.0001445600,490869
1767128436321,Asterdex,WIF,8.000000,0.0001000000,0.0000125000,490869
1767128436321,Asterdex,WLD,8.000000,0.0001000000,0.0000125000,490869
1767128436321,Asterdex,WLFI,4.000000,-0.0001808400,-0.0000452100,490869
1767128436321,Asterdex,XAG,8.000000,0.0004824400,0.0000603050,490869
1767128436321,Asterdex,XAU,8.000000,0.0001000000,0.0000125000,490869
1767128436321,Asterdex,XLM,8.000000,0.0001000000,0.0000125000,490869
1767128436321,Asterdex,XNY,4.000000,0.0002241000,0.0000560250,490869
1767128436321,Asterdex,XPIN,4.000000,0.0001820700,0.0000455175,490869
1767128436321,Asterdex,XPL,4.000000,0.0000500000,0.0000125000,490869
1767128436321,Asterdex,XRP,8.000000,0.0000310200,0.0000038775,490869
1767128436321,Asterdex,YB,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Asterdex,ZBT,1.000000,-0.0001838500,-0.0001838500,490869
1767128436321,Asterdex,ZEC,1.000000,0.0000119200,0.0000119200,490869
1767128436321,Asterdex,ZEN,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Asterdex,ZK,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Asterdex,ZKC,4.000000,-0.0003945000,-0.0000986250,490869
1767128436321,Asterdex,ZKP,1.000000,-0.0000245000,-0.0000245000,490869
1767128436321,Asterdex,ZORA,4.000000,-0.0008791700,-0.0002197925,490869
1767128436321,Asterdex,ZRC,4.000000,0.0000500000,0.0000125000,490869
1767128436321,Hyperliquid,0G,1.000000,-0.0005297744,-0.0005297744,490869
1767128436321,Hyperliquid,2Z,1.000000,-0.0000070709,-0.0000070709,490869
1767128436321,Hyperliquid,AAVE,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ACE,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ADA,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,AERO,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,AI,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,AI16Z,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,AIXBT,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ALGO,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ALT,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ANIME,1.000000,-0.0000386728,-0.0000386728,490869
1767128436321,Hyperliquid,APE,1.000000,0.0000125000,0.0000125000,490869
