timestamp_ms,exchange,symbol,interval_h,rate_raw,rate_per_hour,hour_bucket
1766373605713,Asterdex,ENSO,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,ESPORTS,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,ETC,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,ETH,8.000000,0.0000366900,0.0000045863,490659
1766373605713,Asterdex,EUL,1.000000,-0.0000958700,-0.0000958700,490659
1766373605713,Asterdex,EVAA,1.000000,0.0001116500,0.0001116500,490659
1766373605713,Asterdex,FARTCOIN,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,FF,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,FIL,1.000000,-0.0000106900,-0.0000106900,490659
1766373605713,Asterdex,FLOCK,4.000000,-0.0000218700,-0.0000054675,490659
1766373605713,Asterdex,FLUX,1.000000,-0.0000713000,-0.0000713000,490659
1766373605713,Asterdex,FOLKS,1.000000,0.0001539500,0.0001539500,490659
1766373605713,Asterdex,FORM,1.000000,-0.0000685900,-0.0000685900,490659
1766373605713,Asterdex,GALA,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,GIGGLE,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,GOOG,8.000000,0.0000500000,0.0000062500,490659
1766373605713,Asterdex,GRASS,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,GUA,1.000000,0.0000141400,0.0000141400,490659
1766373605713,Asterdex,HAY,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,HEMI,4.000000,-0.0010376500,-0.0002594125,490659
1766373605713,Asterdex,HOLO,4.000000,-0.0002199300,-0.0000549825,490659
1766373605713,Asterdex,HYPE,4.000000,0.0000228600,0.0000057150,490659
1766373605713,Asterdex,ICP,1.000000,-0.0000411000,-0.0000411000,490659
1766373605713,Asterdex,IN,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,INJ,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,IR,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,IRYS,1.000000,0.0000551500,0.0000551500,490659
1766373605713,Asterdex,JCT,1.000000,0.0000475200,0.0000475200,490659
1766373605713,Asterdex,JELLYJELLY,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,KGEN,1.000000,0.0001313200,0.0001313200,490659
1766373605713,Asterdex,KITE,1.000000,0.0000633600,0.0000633600,490659
1766373605713,Asterdex,LAB,1.000000,0.0000525700,0.0000525700,490659
1766373605713,Asterdex,LDO,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,LIGHT,1.000000,0.0000832000,0.0000832000,490659
1766373605713,Asterdex,LINEA,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,LINK,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,LISTA,4.000000,-0.0000216900,-0.0000054225,490659
1766373605713,Asterdex,LTC,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,LUNA2,1.000000,-0.0002276900,-0.0002276900,490659
1766373605713,Asterdex,LYN,1.000000,0.0000910800,0.0000910800,490659
1766373605713,Asterdex,MET,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,META,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,MITO,4.000000,-0.0002220700,-0.0000555175,490659
1766373605713,Asterdex,MKR,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,MMT,1.000000,-0.0000583300,-0.0000583300,490659
1766373605713,Asterdex,MON,1.000000,0.0000125000,0.0000125000,490659
